Unnamed: 0,B2_3-2_Spleen_S12,B2_3-1_Spleen_S6,B2_3-5_Spleen_S24,B2_1-6_Spleen_S17,B2_1-3_Spleen_S42,B2_2-6_Spleen_S43,B2_2-4_Spleen_S34,B2_1-4_Spleen_S5,B2_2-2_Spleen_S23,B2_3-3_Spleen_S18,B2_1-5_Spleen_S11
ENSMUST00000140354.8,0.0,0.0,0.0,0.0,9.619,0.0,1.034,0.0,3.445,0.0,0.0
ENSMUST00000173769.4,2778.214,3374.355,2726.99,2144.738,966.366,2087.386,2964.539,3217.208,847.414,1483.386,1201.367
ENSMUST00000156896.8,728.548,311.515,433.544,627.766,522.359,173.594,609.531,549.121,323.708,321.563,668.586
ENSMUST00000115281.7,,,,,,,,,,,
ENSMUST00000094754.6,1.001,0.0,4.004,1.667,0.0,0.0,1.002,2.006,0.0,0.0,0.0
ENSMUST00000214855.2,5.476,32.134,13.632,25.882,12.222,11.282,10.905,19.573,5.719,0.0,2.075
ENSMUST00000113959.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000174456.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000235631.2,5.312,4.393,9.991,7.021,0.0,0.0,0.0,0.0,8.381,0.0,0.0
ENSMUST00000174688.8,1554.706,267.941,2711.69,1185.515,632.063,686.134,1439.775,1848.339,816.098,302.416,544.833
ENSMUST00000127249.2,18.218,0.0,44.635,27.218,23.926,8.49,8.774,12.295,24.565,0.0,9.999
ENSMUST00000181748.2,0.0,0.0,305.61,308.979,121.557,0.0,0.0,265.081,60.0,23.0,183.0
ENSMUST00000181094.2,4.0,3.0,2.0,3.0,0.0,0.0,6.034,0.0,0.0,19.0,4.0
ENSMUST00000216679.2,0.0,0.0,0.0,0.0,1.115,0.0,0.0,0.0,1.184,0.0,0.0
ENSMUST00000132878.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000126946.3,0.0,21.003,0.0,0.0,11.0,0.0,0.0,0.0,2.379,0.0,0.0
ENSMUST00000226664.2,794.387,278.59,482.878,504.234,514.414,714.67,491.424,457.22,274.431,182.483,464.19
ENSMUST00000122704.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000236831.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000191462.2,2.179,14.742,5.478,8.27,10.637,19.178,7.708,0.0,6.379,0.0,0.0
ENSMUST00000034830.9,4.0,0.0,8.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0
ENSMUST00000153245.2,1.111,5.098,8.872,0.0,5.219,0.0,1.138,0.0,0.0,0.0,0.0
ENSMUST00000212810.2,219.887,48.221,258.155,344.228,440.189,0.0,264.766,22.522,147.047,139.0,347.0
ENSMUST00000238025.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000199612.5,4.073,0.0,12.975,13.356,24.283,0.0,3.898,0.0,0.0,14.086,0.0
ENSMUST00000124273.2,5.129,8.633,2.367,0.0,1.169,1.0,0.0,1.075,0.0,7.0,0.0
ENSMUST00000118614.2,19.0,21.0,28.0,13.0,14.0,0.0,18.0,23.0,9.0,0.0,0.0
ENSMUST00000185167.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000216412.2,4.0,7.0,8.0,4.001,28.008,5.002,4.001,6.0,24.019,0.0,0.0
ENSMUST00000142064.8,4452.163,3203.674,4913.21,4269.95,2559.258,2273.518,3965.072,4168.044,1922.672,2750.96,2200.437
ENSMUST00000123823.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000177003.2,0.0,0.0,0.0,1.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000121626.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000048965.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000186192.2,2.005,1.001,10.545,4.124,4.047,0.0,0.0,2.047,2.919,0.0,8.191
ENSMUST00000141985.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000113907.2,2997.224,4074.901,409.652,110.112,159.381,676.154,268.286,2061.525,45.687,0.0,0.0
ENSMUST00000069773.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000162000.4,39.965,0.0,74.199,0.0,19.326,4.059,0.0,30.87,17.588,0.0,9.939
ENSMUST00000232605.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000161317.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204,0.0,0.0,0.0
ENSMUST00000217965.2,1.193,0.0,8.52,0.0,3.325,0.0,1.087,0.0,0.0,0.0,0.0
ENSMUST00000135713.8,19.216,11.369,12.02,17.108,0.0,1.002,19.01,12.011,7.0,78.071,5.0
ENSMUST00000179762.8,728.261,87.592,542.463,686.761,523.519,22.354,575.667,408.858,380.191,0.0,219.73
ENSMUST00000160854.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056,0.0,0.0,0.0
ENSMUST00000152526.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000032842.13,1277.769,517.0,1915.661,1550.841,859.179,451.235,1234.162,953.066,656.121,346.692,748.322
ENSMUST00000195350.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
ENSMUST00000208728.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.359,0.0,0.0
ENSMUST00000216675.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000215702.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000138181.3,408.858,0.0,697.163,634.711,435.715,91.729,554.637,150.521,217.016,60.431,313.412
ENSMUST00000180009.8,1.002,0.0,1.004,0.0,16.655,0.0,0.0,4.008,8.355,0.0,0.0
ENSMUST00000121262.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000176277.2,1095.292,440.785,1167.299,933.197,510.016,489.531,819.129,960.131,310.501,219.081,495.149
ENSMUST00000135651.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000224646.2,191.993,140.606,337.359,254.087,268.884,134.068,336.149,175.956,152.421,68.8,119.5
ENSMUST00000188308.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000204027.2,17.0,28.0,36.0,120.92,77.462,57.0,0.0,18.0,0.0,11.0,85.0
ENSMUST00000086854.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000147571.8,5.4,0.0,84.748,75.363,60.562,0.0,61.443,0.0,91.663,1.751,18.477
ENSMUST00000189802.2,0.0,0.0,0.0,0.0,2.087,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000125326.8,60.301,29.137,28.442,57.242,45.156,35.132,90.232,53.241,25.175,19.079,35.045
ENSMUST00000069620.10,637.0,292.0,812.0,923.0,536.0,234.0,626.0,593.0,476.0,299.0,383.0
ENSMUST00000035278.7,329.827,77.158,391.027,417.382,335.823,233.136,390.996,129.544,172.289,18.0,123.242
ENSMUST00000206599.2,0.0,0.0,0.0,0.0,1.147,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000148150.8,166.858,53.206,325.095,174.747,167.857,45.186,256.091,113.316,52.256,2.29,105.504
ENSMUST00000186059.2,6.839,0.0,27.66,9.171,3.927,0.0,26.683,0.0,16.279,0.0,0.0
ENSMUST00000209826.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000098837.3,10.957,11.956,30.871,19.747,19.091,28.77,37.937,46.799,28.049,2.0,20.312
ENSMUST00000160159.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000224088.2,29.0,2.0,24.0,37.0,0.0,10.0,26.0,11.0,4.0,34.0,10.827
ENSMUST00000244760.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
ENSMUST00000156580.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000237566.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000238765.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000121937.8,141.752,189.768,0.0,174.429,12.043,272.233,100.857,437.452,0.0,161.287,282.555
ENSMUST00000228800.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000200435.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000242249.1,0.0,0.0,42.124,118.416,0.0,0.0,47.526,49.149,0.0,0.0,0.0
ENSMUST00000139712.2,117.962,6.386,89.057,101.071,81.983,32.85,47.163,6.247,108.489,9.942,30.378
ENSMUST00000159063.8,9.957,10.742,64.987,11.148,29.138,13.572,33.168,0.0,81.908,7.154,4.433
ENSMUST00000240234.1,,,,,,,,,,,
ENSMUST00000115172.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000212156.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000205415.2,0.0,0.0,5.65,0.0,5.835,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000222662.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000200921.4,0.0,0.0,0.0,0.0,2.332,0.0,0.0,0.0,4.239,0.0,0.0
ENSMUST00000174628.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.546,0.0,0.0
ENSMUST00000206356.2,18.0,3.0,59.0,43.0,22.0,11.0,40.0,23.0,18.0,13.0,18.0
ENSMUST00000171370.2,0.0,0.0,0.0,1.718,0.0,0.0,3.78,0.0,0.0,0.0,0.0
ENSMUST00000209558.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000182626.2,9.669,23.142,6.218,2.036,2.655,0.0,26.756,13.012,15.172,17.489,0.0
ENSMUST00000101436.3,3528.603,1759.079,5387.866,3554.155,2124.115,1620.053,3194.254,3072.243,1608.9,671.933,1786.157
ENSMUST00000230736.2,127.244,0.0,87.496,108.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000238097.3,1470.266,3209.185,1493.809,809.214,512.845,996.907,572.238,1549.391,409.098,923.579,399.884
ENSMUST00000173658.8,1.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.216
ENSMUST00000173551.8,13.199,20.407,10.007,23.081,3.6,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000195742.2,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,3.0
ENSMUST00000123410.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000246444.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000125398.3,0.0,0.0,4.319,0.0,1.063,0.0,0.0,3.123,2.207,0.0,0.0
ENSMUST00000137912.8,0.0,0.0,0.0,0.0,3.882,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000219582.2,0.0,0.0,0.0,1.261,0.0,0.0,0.0,0.0,1.695,0.0,0.0
ENSMUST00000074204.12,92.0,0.0,46.591,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
ENSMUST00000176795.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000241232.1,52.149,19.0,70.09,55.781,11.945,0.0,0.0,0.0,13.793,12.0,9.0
ENSMUST00000188289.2,19.19,52.466,10.14,9.049,26.86,15.0,12.366,22.679,16.853,13.438,9.0
ENSMUST00000224311.2,432.656,77.645,206.624,354.475,88.996,74.156,292.152,89.433,115.945,65.304,127.532
ENSMUST00000190420.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000231337.2,0.0,0.0,1.264,4.611,10.324,0.0,0.0,5.107,6.491,0.0,0.0
ENSMUST00000173616.8,1289.869,1023.223,337.399,331.263,153.859,693.671,467.572,1303.812,73.427,428.908,430.548
ENSMUST00000146448.2,0.0,0.0,0.0,0.0,3.559,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000159828.2,0.0,0.0,0.0,5.081,1.255,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000142478.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000205961.2,117.583,0.0,83.662,0.0,126.185,0.0,82.284,0.0,18.651,0.0,271.729
ENSMUST00000243359.1,0.0,0.0,23.544,0.0,0.0,0.0,0.0,7.827,0.0,9.11,1.975
ENSMUST00000025505.7,4529.831,2683.357,5800.536,5193.186,3164.233,2044.053,4280.973,3886.845,2744.173,2140.0,2363.088
ENSMUST00000048994.7,2757.307,1198.381,3271.215,2257.356,1523.507,1242.215,2216.982,2326.133,830.323,480.0,1205.115
ENSMUST00000141157.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSMUST00000175746.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000150126.8,5.369,0.0,3.199,6.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000147458.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000146501.8,8.0,0.0,3.0,5.0,4.0,0.0,21.0,5.0,3.0,1.0,0.0
ENSMUST00000155300.8,0.0,0.0,16.348,0.0,0.0,0.0,0.0,0.0,15.138,0.0,1.627
ENSMUST00000190431.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000123879.8,547.413,180.226,2328.23,1438.661,1664.543,90.01,917.925,477.872,1264.055,93.326,346.766
ENSMUST00000196979.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000222330.2,0.0,0.0,0.0,2.057,0.0,0.0,7.662,0.0,5.1,0.0,0.0
ENSMUST00000069107.14,12321.421,5175.061,18446.776,14707.593,8310.523,4959.036,13031.612,9324.876,8733.264,3752.694,6615.662
ENSMUST00000021844.15,1155.334,618.763,1756.405,1967.578,1192.619,438.077,1520.382,782.803,1532.836,133.71,684.265
ENSMUST00000107437.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000066949.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000159824.8,0.0,1.044,2.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000115787.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000132381.2,0.0,0.0,0.0,0.0,5.243,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000158935.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000051309.9,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,55.0
ENSMUST00000196765.2,30.0,36.0,64.0,42.0,40.0,21.0,38.0,68.0,30.0,12.0,19.0
ENSMUST00000191166.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000214385.2,1.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ENSMUST00000154726.8,4.565,0.0,13.012,8.296,4.093,0.0,7.033,0.0,0.0,0.0,1.695
ENSMUST00000233491.2,78.919,0.0,64.469,32.345,42.794,6.43,64.98,17.959,40.067,23.071,0.0
ENSMUST00000171398.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000246445.1,0.0,0.0,0.0,0.0,0.0,18.088,0.0,0.0,0.0,0.0,0.0
ENSMUST00000195229.2,5.852,0.0,5.93,2.425,0.0,4.0,5.485,0.0,10.904,0.0,0.0
ENSMUST00000178602.3,,,,,,,,,,,
ENSMUST00000136864.8,1.559,0.0,21.867,0.0,4.709,0.0,10.529,0.0,0.0,0.0,0.0
ENSMUST00000206233.2,10.088,0.0,0.0,0.0,0.0,1.642,2.005,6.676,2.707,0.0,3.379
ENSMUST00000234604.3,,,,,,,,,,,
ENSMUST00000161725.2,0.0,7.0,10.0,2.0,6.022,0.0,0.0,0.0,8.109,0.0,9.0
ENSMUST00000188449.7,1.05,0.0,0.0,5.521,1.173,0.0,12.433,0.0,0.0,0.0,0.0
ENSMUST00000245351.1,0.0,46.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.325
ENSMUST00000192308.2,,,,,,,,,,,
ENSMUST00000189215.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000153093.2,1.113,0.0,1.198,2.853,1.234,0.0,0.0,0.676,1.737,0.0,0.0
ENSMUST00020183006.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000150761.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000006027.7,10317.523,3827.244,12599.145,12714.594,7764.502,4630.673,9797.43,7261.9,5109.658,1977.871,5294.616
ENSMUST00000198168.5,0.0,0.0,1.026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000183150.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000106522.9,3.613,0.0,10.168,15.738,3.051,7.122,2.514,0.0,5.251,0.0,0.0
ENSMUST00000226892.2,0.0,0.0,0.0,0.0,6.223,0.0,0.0,0.0,10.0,0.0,2.0
ENSMUST00000121595.2,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000040474.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000109408.10,35.262,48.279,17.252,5.849,7.38,20.572,4.428,12.263,2.571,1.602,0.0
ENSMUST00000043718.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000151996.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000220689.2,652.103,158.652,632.177,512.638,0.0,95.584,297.56,618.884,106.277,320.028,299.008
ENSMUST00000197579.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000165220.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000222540.2,127.399,0.0,214.141,767.825,0.0,0.0,0.0,0.0,511.161,0.0,0.0
ENSMUST00000145125.2,9.661,0.0,9.007,2.066,13.477,9.542,10.31,3.356,2.227,0.0,14.923
ENSMUST00000195645.2,3.463,0.0,8.646,19.805,21.518,0.0,11.511,4.669,17.753,0.0,2.0
ENSMUST00000133455.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ENSMUST00000228494.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000171359.2,0.0,7.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.049
ENSMUST00020182722.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000105285.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000099538.6,9714.77,5199.804,13494.402,10428.963,6823.521,4115.748,11314.262,7518.136,5228.868,2538.6,4899.52
ENSMUST00000161374.8,0.0,0.0,0.0,0.0,11.217,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000127442.8,1063.165,554.069,1500.048,1010.655,955.237,320.382,1267.046,1018.447,651.055,386.748,614.706
ENSMUST00000102505.10,0.0,0.0,0.0,347.395,472.427,0.0,296.95,0.0,309.283,0.0,0.0
ENSMUST00000234117.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000087638.4,3938.697,1108.751,1946.193,4781.392,2661.122,2251.0,2651.414,1324.586,1180.964,627.0,4931.422
ENSMUST00000228667.2,24.267,10.0,23.0,29.183,17.0,12.0,36.0,10.45,15.0,7.0,1.092
ENSMUST00000137690.2,0.0,0.0,0.0,2.156,8.606,0.0,5.414,2.083,4.201,0.0,0.0
ENSMUST00000073379.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000135491.2,,,,,,,,,,,
ENSMUST00000202120.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000144549.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000113137.2,216.253,0.0,0.0,0.0,66.571,95.56,98.652,0.0,0.0,0.0,0.0
ENSMUST00000175781.5,170.663,219.322,133.084,83.295,18.649,67.572,103.145,112.789,57.625,30.661,75.418
ENSMUST00000183260.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000237356.2,0.0,1.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000108132.8,3.145,0.0,25.066,60.243,23.247,0.0,0.0,43.165,9.268,56.71,62.896
ENSMUST00000236739.2,0.998,0.0,0.0,0.0,0.0,0.0,9.836,0.0,0.0,0.0,0.0
ENSMUST00000130743.2,48.4,10.038,98.103,80.762,119.647,17.085,122.553,18.135,96.582,15.218,31.354
ENSMUST00000177879.3,2.0,0.0,36.0,12.0,2.0,4.0,7.0,0.0,0.0,0.0,4.0
ENSMUST00000221728.3,15.0,5.0,18.0,24.0,19.0,2.0,41.0,26.0,18.0,0.0,27.0
ENSMUST00000197343.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSMUST00000206631.2,18.242,0.0,24.732,33.367,34.387,9.346,14.469,0.0,38.147,1.116,2.12
ENSMUST00000127118.2,19.228,0.0,31.868,10.378,10.567,39.922,33.416,0.0,6.212,2.894,0.0
ENSMUST00000231271.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000132446.2,41.661,0.0,42.3,69.893,66.099,0.0,76.156,31.834,33.169,2.126,10.187
ENSMUST00000224132.2,45.934,0.0,64.625,63.645,52.7,56.537,38.981,41.497,41.647,1.121,87.688
ENSMUST00000050580.11,275.726,85.876,259.013,167.0,77.676,129.383,110.866,125.581,52.73,105.43,111.256
ENSMUST00000186367.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000117907.2,0.0,1.116,1.067,1.092,0.0,0.0,0.0,1.112,0.0,1.139,1.118
ENSMUST00000127438.8,9.197,19.606,58.257,33.768,29.895,19.306,25.716,39.958,0.0,4.58,27.346
ENSMUST00000149680.8,0.0,0.0,0.0,0.0,0.0,0.0,56.257,0.0,58.788,0.0,25.123
ENSMUST00000201821.4,182.863,0.0,85.438,64.825,24.455,44.315,138.519,0.0,226.752,154.748,140.579
ENSMUST00000203579.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.252,0.0,0.0,0.0
ENSMUST00000134834.8,66.855,16.321,11.909,46.993,58.989,31.277,21.371,36.715,17.846,10.631,62.056
ENSMUST00000147929.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000246019.1,0.0,0.0,0.0,5.516,0.0,32.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000188276.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000200900.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000139822.3,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
ENSMUST00000071848.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000239067.2,0.0,0.0,0.0,0.0,0.0,25.801,0.0,0.0,9.573,0.0,0.0
ENSMUST00000229935.2,417.913,119.028,512.262,524.44,517.12,308.272,784.816,376.225,371.162,125.931,173.078
ENSMUST00000156867.2,4.91,0.0,49.396,65.679,28.962,16.702,34.991,11.397,59.426,1.307,14.268
ENSMUST00000205023.2,58.432,12.172,61.937,73.087,60.102,15.14,112.317,57.571,55.349,5.134,35.914
ENSMUST00000160299.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000135412.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000125460.8,11.605,39.33,3.192,10.053,11.834,22.63,5.398,24.567,7.691,14.103,22.444
ENSMUST00000105648.10,0.0,0.0,1.343,5.451,8.956,0.0,0.0,0.0,20.443,0.0,0.0
ENSMUST00000114439.8,4.657,0.0,15.764,1.695,7.83,0.0,0.0,0.0,16.448,0.0,1.253
ENSMUST00000148904.8,3.246,0.0,25.297,9.935,12.019,0.0,11.612,0.0,20.028,0.0,16.548
ENSMUST00000173652.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000162868.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000165420.8,260.0,142.0,414.0,418.0,228.158,123.0,408.0,175.025,197.913,62.041,175.081
ENSMUST00000177927.4,,,,,,,,,,,
ENSMUST00000133407.2,0.0,0.0,1.034,0.0,1.122,0.0,0.0,2.0,0.0,0.0,0.0
ENSMUST00000205330.2,0.0,0.0,0.0,5.282,1.118,7.776,0.0,0.0,0.0,0.0,0.0
ENSMUST00000086459.6,188.062,138.748,333.922,398.704,174.763,126.38,355.309,349.818,0.0,0.0,114.028
ENSMUST00000219467.2,3.312,0.0,38.559,31.715,59.514,8.28,33.206,5.639,40.555,0.0,4.606
ENSMUST00000172932.2,0.0,0.0,0.0,0.0,0.0,24.289,0.0,0.0,0.0,0.0,0.0
ENSMUST00000139488.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000036355.13,992.0,416.0,1334.434,1486.271,1132.401,457.707,989.617,754.099,636.855,820.0,673.0
ENSMUST00000193913.2,14.0,20.0,27.0,12.0,14.0,3.0,23.0,26.0,10.0,1.0,3.0
ENSMUST00000117710.2,166.32,66.209,179.186,143.616,126.886,49.675,164.591,171.807,76.613,76.218,56.406
ENSMUST00000126622.9,0.0,0.0,45.117,24.712,22.159,53.774,17.442,0.0,0.0,24.642,0.0
